Id	Source	Sink
5801	2177982	1491330
5802	2177982	558051
5803	2177982	2006412
5804	2177982	3032662
5805	2177982	4844737
5806	2177982	3399894
5807	2177982	1468079
5808	2177982	14660
5809	2177982	2906520
5810	2177982	4364099
5811	2177982	3585150
5812	2177982	1806343
5813	2177982	4092876
5814	2177982	1318954
5815	2177982	2539593
5816	2177982	2566262
5817	2177982	1230548
5818	2177982	1611412
5819	2177982	422642
5820	2177982	954932
5821	2177982	3290636
5822	2177982	367420
5823	2177982	1436735
5824	2177982	2105391
5825	2177982	1532076
5826	2177982	1171557
5827	2177982	831810
5828	2177982	2936815
5829	2177982	1761882
5830	2177982	4258766
5831	2177982	4234436
5832	2177982	4675083
5833	2177982	2733330
5834	2177982	4705600
5835	2177982	4525840
5836	2177982	4776429
5837	2177982	4061690
5838	2177982	147040
5839	2177982	2366658
5840	2177982	3529585
5841	2177982	1556692
5842	2177982	4046282
5843	2177982	1883762
5844	2177982	975135
5845	2177982	1919168
5846	2177982	2827809
5847	2177982	4202129
5848	2177982	4622159
5849	2177982	3881402
5850	2177982	3270008
5851	2177982	4841660
5852	2177982	2159680
5853	2177982	3972276
5854	2177982	1920031
5855	2177982	1549044
5856	2177982	1102249
5857	2177982	4230224
5858	2177982	1690218
5859	2177982	2152683
5860	2177982	778161
5861	2177982	3839910
5862	2177982	2851647
5863	2177982	1212392
5864	2177982	3346043
5865	2177982	3306272
5866	2177982	4149563
5867	2177982	4503250
5868	2177982	3948
5869	2177982	1218035
5870	2177982	715648
5871	2177982	2322025
5872	2177982	3083458
5873	2177982	3558955
5874	2177982	4088845
5875	2177982	2508185
5876	2177982	3297611
5877	2177982	4242227
5878	2177982	4274633
5879	2177982	4840083
5880	2177982	721258
5881	2177982	4599423
5882	2177982	3063904
5883	2177982	2176424
5884	2177982	599668
5885	2177982	3040073
5886	2177982	10951
5887	2177982	2333163
5888	2177982	122967
5889	2177982	1624895
5890	2177982	99798
5891	2177982	4736642
5892	2177982	1976709
5893	2177982	2579936
5894	2177982	1820992
5895	2177982	1893072
5896	2177982	305031
5897	2177982	2323291
5898	2177982	1016039
5899	2177982	4400439
5900	2177982	2268386
5901	2177982	71606
5902	2177982	1766209
5903	2177982	4772085
5904	2177982	4862763
5905	2177982	714516
5906	2177982	3301960
5907	2177982	4777285
5908	2177982	2248911
5909	2177982	1357894
5910	2177982	3224158
5911	2177982	2917732
5912	2177982	4161573
5913	2177982	872749
5914	2177982	3550257
5915	2177982	2535185
5916	2177982	2944583
5917	2177982	124329
5918	2177982	2532179
5919	2177982	4718569
5920	2177982	538439
5921	2177982	2111709
5922	2177982	4708022
5923	2177982	2219539
5924	2177982	834036
5925	2177982	202508
5926	2177982	3940785
5927	2177982	1393949
5928	2177982	2287378
5929	2177982	1304610
5930	2177982	1718329
5931	2177982	447812
5932	2177982	1156007
5933	2177982	1251359
5934	2177982	1098257
5935	2177982	2248609
5936	2177982	3391081
5937	2177982	1546471
5938	2177982	4713441
5939	2177982	1747400
5940	2177982	3658450
5941	2177982	1249099
5942	2177982	768564
5943	2177982	3153447
5944	2177982	1433750
5945	2177982	3350811
5946	2177982	2417220
5947	2177982	4215843
5948	2177982	2862037
5949	2177982	4150510
5950	2177982	3615408
5951	2177982	1141066
5952	2177982	962563
5953	2177982	3799813
5954	2177982	681027
5955	2177982	4431909
5956	2177982	3544999
5957	2177982	4097049
5958	2177982	3433780
5959	2177982	4125701
5960	2177982	3181849
5961	2177982	3093933
5962	2177982	2123104
5963	2177982	3586964
5964	2177982	4211412
5965	2177982	1543810
5966	2177982	1790230
5967	2177982	1343928
5968	2177982	2668233
5969	2177982	635127
5970	2177982	3717412
5971	2177982	109052
5972	2177982	649851
5973	2177982	2823966
5974	2177982	4274573
5975	2177982	3705594
5976	2177982	2491035
5977	2177982	2637643
5978	2177982	2539088
5979	2177982	2460697
5980	2177982	310536
5981	2177982	3671663
5982	2177982	1666718
5983	2177982	1560094
5984	2177982	1880652
5985	2177982	1499792
5986	2177982	2242818
5987	2177982	3447237
5988	2177982	3652227
5989	2177982	757570
5990	2177982	2723691
5991	2177982	3605875
5992	2177982	273405
5993	2177982	975657
5994	2177982	3294689
5995	2177982	1096408
5996	2177982	3532071
5997	2177982	4636180
5998	2177982	653921
5999	2177982	2057964
6000	2177982	3133602
6001	2177982	3350040
6002	2177982	3800321
6003	2177982	2546506
6004	2177982	1665896
6005	2177982	1448843
6006	2177982	3081148
6007	2177982	819278
6008	2177982	3454878
6009	2177982	1406194
6010	2177982	2335196
6011	2177982	957459
6012	2177982	2027326
6013	2177982	3616980
6014	2177982	1091750
6015	2177982	4209731
6016	2177982	3790723
6017	2177982	1900937
6018	2177982	328469
6019	2177982	1413850
6020	2177982	1235479
6021	2177982	2643634
6022	2177982	2648464
6023	2177982	759648
6024	2177982	3236717
6025	2177982	20904
6026	2177982	3925618
6027	2177982	3588526
6028	2177982	3150506
6029	2177982	3708270
6030	2177982	1099235
6031	2177982	1629121
6032	2177982	414392
6033	2177982	1247842
6034	2177982	1678171
6035	2177982	1699407
6036	2177982	1086627
6037	2177982	3061958
6038	2177982	2161197
6039	2177982	1858881
6040	2177982	4438022
6041	2177982	2221327
6042	2177982	1398603
6043	2177982	3367814
6044	2177982	4122651
6045	2177982	1610489
6046	2177982	3432010
6047	2177982	1278989
6048	2177982	2990414
6049	2177982	642200
6050	2177982	3934634
6051	2177982	453353
6052	2177982	4338967
6053	2177982	3810532
6054	2177982	1448188
6055	2177982	4739286
6056	2177982	4130896
6057	2177982	4754020
6058	2177982	3439476
6059	2177982	259112
6060	2177982	1861902
6061	2177982	1173955
6062	2177982	2783059
6063	2177982	3234352
6064	2177982	2798638
6065	2177982	3985315
6066	2177982	84284
6067	2177982	4287647
6068	2177982	3339807
6069	2177982	153857
6070	2177982	3435889
6071	2177982	2497419
6072	2177982	3645952
6073	2060293	2535426
6074	2060293	4091993
6075	4841186	1054633
6076	2640226	579052
6077	512769	2035830
6078	1462419	487639
6079	2288696	2085193
6080	1965302	4668030
6081	838809	2048276
6082	2528288	621120
6083	429831	653633
6084	429831	1340111
6085	567188	3431400
6086	2309487	100754
6087	565577	3475909
6088	4082872	1452193
6089	3526992	4180743
6090	3526992	3344354
6091	224552	907318
6092	224552	1900912
6093	224552	2138440
6094	224552	3208196
6095	4589413	1069642
6096	4589413	4809706
6097	4589413	4296616
6098	4589413	1188664
6099	4589413	1419191
6100	4589413	4207054
6101	3025121	2644807
6102	4452445	866391
6103	4452445	3789659
6104	4452445	4739797
6105	4452445	1907366
6106	1658132	3341679
6107	803774	1909985
6108	895728	2405212
6109	1335260	2361218
6110	3318300	1054633
6111	24518	2171358
6112	4333556	2882100
6113	4333556	1245989
6114	3046606	242742
6115	3378483	4467748
6116	1392138	4588320
6117	3761780	2135899
6118	3761780	548256
6119	3761780	4131488
6120	4312824	2918396
6121	4312824	3876674
6122	4312824	729750
6123	4312824	289529
6124	4312824	1185982
6125	4312824	4096575
6126	4312824	1793273
6127	4312824	4247525
6128	4312824	687542
6129	4312824	2992748
6130	4312824	3990270
6131	4312824	4144701
6132	4312824	3873601
6133	4312824	2296845
6134	808306	3507863
6135	808306	4418160
6136	3781568	4058550
6137	3844222	3202770
6138	2271524	3852135
6139	2206017	50332
6140	2206017	3539009
6141	4058550	1512045
6142	4058550	3172517
6143	4058550	225521
6144	4058550	4625201
6145	4058550	556163
6146	4058550	1483214
6147	4058550	2223241
6148	4058550	388374
6149	4058550	1977230
6150	4058550	3856440
6151	4058550	1763808
6152	4058550	2268872
6153	4058550	1474113
6154	4058550	369808
6155	4058550	3114768
6156	4058550	1409787
6157	4058550	3530005
6158	4058550	250087
6159	4058550	2999435
6160	4058550	540417
6161	4058550	1128038
6162	4058550	1699524
6163	4058550	2187723
6164	4058550	2834705
6165	4058550	253445
6166	4058550	2410077
6167	4058550	1261339
6168	4058550	1622967
6169	4058550	3520531
6170	4058550	2951922
6171	4058550	46730
6172	4058550	3075548
6173	4058550	391041
6174	4058550	2755650
6175	4058550	4143065
6176	4058550	2525159
6177	4058550	1195811
6178	4058550	4127002
6179	4058550	3670317
6180	4058550	3993754
6181	4058550	560718
6182	4058550	2429950
6183	4058550	384137
6184	4058550	1578523
6185	4058550	3777243
6186	4058550	3531182
6187	4058550	276037
6188	4058550	4732388
6189	3394276	4712884
6190	3318630	4528112
6191	3318630	4555241
6192	1122024	4223704
6193	4244067	3158274
6194	4244067	2995336
6195	4244067	3488182
6196	4244067	1826084
6197	4338398	2027323
6198	1860472	3521843
6199	1610591	2008046
6200	2253113	3273144
6201	2253113	4217935
6202	2253113	3377456
6203	2253113	3693984
6204	2253113	3051327
6205	2253113	4443168
6206	2253113	3136032
6207	2253113	1965302
6208	3274382	4467748
6209	1005221	1176065
6210	3059183	1147278
6211	3059183	4839668
6212	133673	4204052
6213	133673	2442529
6214	534121	1840412
6215	3872353	27997
6216	3872353	2872282
6217	3872353	280594
6218	2480720	4245138
6219	4495993	4342717
6220	874428	3849807
6221	4625985	2511905
6222	4625985	4136389
6223	4625985	453849
6224	4625985	2553677
6225	4625985	3028262
6226	4625985	2500674
6227	4625985	2737512
6228	4625985	359346
6229	4625985	1442982
6230	4625985	4404764
6231	4588320	162598
6232	4588320	701247
6233	4588320	2835671
6234	4588320	3125407
6235	4588320	3906351
6236	4588320	4353448
6237	4588320	30043
6238	4588320	609021
6239	4588320	1895117
6240	4588320	1595393
6241	4588320	663032
6242	4588320	1574257
6243	4588320	4524205
6244	4588320	3453226
6245	4588320	1978152
6246	4588320	2273915
6247	4588320	3347556
6248	4588320	3516242
6249	4588320	3603294
6250	4588320	2734303
6251	4588320	2464797
6252	4588320	161976
6253	4588320	2858955
6254	4588320	3257536
6255	4588320	2532118
6256	4588320	1081629
6257	4588320	3348689
6258	4588320	801778
6259	4588320	2026538
6260	4588320	3436060
6261	4588320	1968729
6262	4588320	1621419
6263	4588320	2954043
6264	4588320	2587039
6265	4588320	1108856
6266	4588320	4823019
6267	4588320	605293
6268	4588320	2159361
6269	4588320	1435257
6270	4588320	2964798
6271	4588320	4342833
6272	4588320	1880611
6273	4588320	2019971
6274	4588320	846641
6275	4588320	809895
6276	4588320	4031742
6277	4588320	2830087
6278	4588320	3907040
6279	4588320	4721701
6280	4588320	1761865
6281	4588320	3963650
6282	4588320	2126454
6283	4588320	4047873
6284	4588320	1099668
6285	4588320	3191355
6286	4588320	3543529
6287	4588320	3504655
6288	4588320	3168142
6289	4588320	1155025
6290	4588320	3842832
6291	4588320	1143541
6292	4588320	2120869
6293	4588320	1287787
6294	4588320	2830234
6295	4588320	1193443
6296	4588320	2104422
6297	4588320	3802494
6298	4588320	2978573
6299	4588320	2213016
6300	4588320	1286079
6301	4588320	756968
6302	4588320	2163657
6303	4588320	196748
6304	4588320	2190597
6305	4588320	551639
6306	4588320	4070731
6307	4588320	2515084
6308	4588320	4482922
6309	4588320	1191581
6310	4588320	470639
6311	4588320	3743087
6312	4588320	4203364
6313	4588320	324828
6314	4588320	3198165
6315	4588320	4573103
6316	4588320	2534882
6317	4588320	2115572
6318	4588320	4255586
6319	4588320	4326210
6320	597807	1007268
6321	3251800	2448108
6322	3251800	2470768
6323	785893	3545294
6324	785893	4617528
6325	785893	3418663
6326	785893	1306591
6327	785893	20964
6328	3991692	3291892
6329	3991692	280322
6330	4055583	2746365
6331	4147526	4751012
6332	2739890	4247331
6333	2739890	3003794
6334	2739890	3169329
6335	657126	3968198
6336	2035830	4846491
6337	807609	647243
6338	807609	2930986
6339	1687276	714035
6340	4846491	62176
6341	4846491	1319939
6342	4846491	1578325
6343	4846491	3574860
6344	1696837	3097604
6345	1696837	3046801
6346	298105	3995418
6347	13751	3335958
6348	3822678	2472584
6349	1955823	4537486
6350	1955823	3785695
6351	1955823	4835312
6352	1955823	1746225
6353	1955823	2036775
6354	1955823	4085787
6355	1955823	3177225
6356	1955823	3630492
6357	1955823	1811344
6358	1955823	429150
6359	1955823	3687521
6360	1955823	1510974
6361	1955823	957203
6362	1955823	453849
6363	1955823	1619410
6364	1955823	3211268
6365	1955823	1849171
6366	1955823	4236801
6367	1955823	2874535
6368	1955823	2462046
6369	1955823	1175208
6370	1955823	3072445
6371	1955823	1096090
6372	1955823	499622
6373	1955823	2653930
6374	1955823	78374
6375	1955823	1793464
6376	1955823	320184
6377	1955823	1074392
6378	1955823	4134677
6379	1955823	935311
6380	1955823	4586055
6381	1955823	3490516
6382	1955823	2010599
6383	1955823	2923457
6384	1955823	3203069
6385	1955823	2134293
6386	1955823	3943356
6387	1955823	714035
6388	1955823	62861
6389	1955823	1891787
6390	1955823	1567315
6391	1955823	4168
6392	1955823	3148917
6393	1955823	3125018
6394	1955823	1047137
6395	1955823	4246983
6396	1955823	171440
6397	1955823	231007
6398	1955823	3110340
6399	1955823	1576496
6400	2619921	765302
6401	1320291	2107218
6402	1320291	2948895
6403	1320291	2969511
6404	1320291	4346991
6405	1320291	1156717
6406	1320291	3755637
6407	4096612	3938097
6408	4096612	3967944
6409	4096612	1481097
6410	4096612	2546414
6411	4096612	3249573
6412	4096612	3452611
6413	4096612	1288202
6414	4096612	3741528
6415	4096612	4129009
6416	4096612	2908853
6417	4096612	188202
6418	4096612	1675136
6419	4096612	3771902
6420	4096612	3260743
6421	4096612	3869894
6422	4096612	3028898
6423	4096612	1632601
6424	4096612	590615
6425	4096612	515819
6426	4096612	2363893
6427	4096612	2831455
6428	4096612	3360341
6429	4096612	1834973
6430	4096612	1562755
6431	4096612	3311374
6432	4096612	2089876
6433	4096612	1483960
6434	4096612	3194436
6435	4096612	1800441
6436	4096612	2236173
6437	4096612	4784469
6438	4096612	456088
6439	4096612	4381845
6440	4096612	1960300
6441	4096612	3648462
6442	4096612	2604039
6443	4096612	2678493
6444	4096612	3469522
6445	4096612	4700166
6446	4096612	1747263
6447	4096612	3225464
6448	4096612	1176645
6449	4096612	3571499
6450	4096612	1431864
6451	4096612	391288
6452	4096612	982048
6453	4096612	1692190
6454	4096612	3862646
6455	4096612	1163634
6456	4096612	1046629
6457	4096612	2010751
6458	4096612	1178082
6459	4096612	1899755
6460	4096612	2396697
6461	4096612	3468551
6462	4096612	3622973
6463	4096612	2892990
6464	4096612	2226243
6465	4096612	2278586
6466	4096612	2540608
6467	4096612	477508
6468	4096612	2566432
6469	4096612	1623396
6470	4096612	2556523
6471	4096612	3058097
6472	4096612	102684
6473	4096612	4738020
6474	4096612	4284094
6475	4096612	813882
6476	4096612	2028733
6477	4096612	1592490
6478	4096612	3950674
6479	4096612	2079766
6480	4096612	4653422
6481	4096612	142313
6482	4096612	2398514
6483	4096612	2793985
6484	4096612	4167998
6485	4096612	2085287
6486	4096612	4157509
6487	4096612	3891428
6488	4096612	797947
6489	4096612	4304640
6490	4096612	4442396
6491	4096612	2504393
6492	4096612	1741225
6493	4096612	4662555
6494	4096612	3057841
6495	4096612	1075295
6496	4096612	2730934
6497	4096612	223456
6498	4096612	1079928
6499	4096612	2183318
6500	4096612	4729082
6501	4096612	3010604
6502	4096612	2414509
6503	4096612	4003511
6504	4096612	2125160
6505	4096612	2802380
6506	4096612	2717206
6507	4096612	1451151
6508	4096612	3332919
6509	4096612	3212273
6510	4096612	3981100
6511	4096612	3265800
6512	4096612	3280348
6513	4096612	4321058
6514	4096612	1118295
6515	4096612	2176712
6516	4096612	3282274
6517	4096612	3205331
6518	4096612	4191974
6519	4096612	4763374
6520	4096612	262371
6521	4096612	4601119
6522	4096612	2999030
6523	4096612	3923099
6524	4096612	425158
6525	4096612	3623368
6526	4096612	2065143
6527	4096612	1005194
6528	4096612	3343613
6529	4096612	1400179
6530	4096612	1176810
6531	4096612	3370602
6532	4096612	1033844
6533	4096612	247622
6534	4096612	3441697
6535	4096612	1066087
6536	4096612	4542041
6537	4096612	1315974
6538	4096612	4038038
6539	4096612	4738798
6540	4096612	3372247
6541	4096612	2439134
6542	4096612	2244737
6543	4096612	3522495
6544	4096612	1163789
6545	4096612	4576986
6546	4096612	462098
6547	4096612	999551
6548	4096612	3222404
6549	4096612	3491926
6550	4096612	451281
6551	4096612	1701122
6552	4096612	1167364
6553	4096612	52767
6554	4096612	2692949
6555	4096612	4580448
6556	4096612	3567116
6557	4096612	4292651
6558	4096612	3352532
6559	4096612	1450205
6560	4096612	2669515
6561	4096612	47969
6562	4096612	189409
6563	4096612	2863070
6564	4096612	4364489
6565	4096612	3661170
6566	4096612	4817689
6567	4096612	1201290
6568	4096612	2647590
6569	4096612	1392776
6570	4096612	2854284
6571	4096612	793221
6572	4096612	342560
6573	4096612	3264485
6574	4096612	1651463
6575	4096612	52670
6576	4096612	1178643
6577	4096612	3667848
6578	4096612	2089271
6579	4096612	1864806
6580	4096612	1702180
6581	4096612	1130121
6582	4096612	1079423
6583	4096612	2217663
6584	4096612	653135
6585	4096612	4520649
6586	4096612	319121
6587	4096612	2848427
6588	4096612	3602910
6589	4096612	1914335
6590	4096612	2553720
6591	4096612	3139309
6592	4096612	1870666
6593	4096612	4146787
6594	4096612	195226
6595	4096612	2601304
6596	4096612	2240989
6597	4096612	305904
6598	4096612	4005158
6599	4096612	3703037
6600	4096612	4678813
6601	4096612	72217
6602	4096612	2333293
6603	4096612	2871834
6604	4096612	3077211
6605	4096612	4723704
6606	4096612	2733416
6607	4096612	4707129
6608	4096612	1346148
6609	4096612	4837999
6610	4096612	2747217
6611	4096612	1866629
6612	4096612	3840138
6613	4096612	1629302
6614	4096612	4734740
6615	4096612	608022
6616	4096612	709650
6617	4096612	1842547
6618	4096612	4234417
6619	4096612	1535623
6620	4096612	1484237
6621	4096612	3141042
6622	4096612	2484185
6623	4096612	4775568
6624	4096612	4028678
6625	4096612	2731306
6626	4096612	1589156
6627	4096612	3468213
6628	4096612	4113595
6629	4096612	1477598
6630	4096612	232138
6631	4096612	1132518
6632	4096612	2217011
6633	4096612	4274241
6634	4096612	2777319
6635	4096612	4848455
6636	4096612	3756666
6637	4096612	794574
6638	4096612	3398635
6639	4096612	3461099
6640	4096612	3421323
6641	4096612	3685889
6642	4096612	3518757
6643	4096612	3363470
6644	4096612	502285
6645	4096612	2390808
6646	4096612	515314
6647	4096612	1832703
