0,source,sink,summation_neighbours
6176,897159,3921938,1460
6177,4135197,3217561,471
6178,2833758,26836,388
6179,126909,2121214,48
6180,938662,2877896,467
6181,2544942,2353906,56
6182,754986,1393618,743
6183,1055752,1987983,77
6184,4454175,1719089,1483
6185,991915,833259,85
6186,1183256,4736908,320
6187,464419,4657591,580
6188,4588994,1541904,28
6189,2759392,1636799,353
6190,1991608,3407568,455
6191,3029304,2748610,52
6192,3968141,2609014,688
6193,1595379,2475194,23
6194,4641500,2581880,152
6195,551270,2224169,9400
6196,4448557,3251589,499
6197,1128250,3411464,260
6198,4416927,4035016,61
6199,2989873,1004807,282
6200,2195849,4085623,1099
6201,433740,1345525,226
6202,4159232,4114117,2081
6203,871619,855302,1359
6204,3804237,346874,351
6205,3449384,1962278,2541
6206,4273840,2005943,526
6207,3112427,1050365,8487
6208,2299812,494791,451
6209,2281905,1116975,826
6210,787540,892636,85
6211,2596252,1865606,103
6212,2429371,2448159,27
6213,4655425,2222071,165
6214,4589313,4849238,66
6215,3874602,3103582,276
6216,2546199,2500295,1492
6217,4226561,1045426,25
6218,4408843,1061920,419
6219,1075193,3230163,247
6220,1453814,1030509,631
6221,1357512,4825227,1411
6222,291598,3602167,459
6223,914590,2200421,1631
6224,3574289,95568,400
6225,2977223,2076091,31395
6226,1806303,2299295,543
6227,1781069,3033484,620
6228,138349,778393,445
6229,2314931,3041534,14807
6230,625906,3177976,900
6231,1047601,3281451,2410
6232,958829,4468952,643
6233,1013466,3136757,174
6234,892090,3504377,2740
6235,823636,188108,1298
6236,1415961,764635,133
6237,3600061,950325,236
6238,1246304,65435,80
6239,3498929,1628826,297
6240,2101826,163021,6200
6241,2573172,858390,276
6242,61851,1061297,23
6243,2816537,947246,222
6244,3616989,20388,762700
6245,3755664,3821147,138
6246,446513,4715766,196
6247,2251224,875270,92
6248,4699680,3870559,180
6249,2378456,4542523,62
6250,1290649,2119585,149
6251,81990,794687,149
6252,3054246,1517172,439
6253,1241974,1571064,237
6254,3077524,2256731,1817
6255,1537260,4100575,2234
6256,1658415,1162249,62
6257,2415333,4246825,3849
6258,4586866,3469694,31693
6259,1005221,4620547,392
6260,2689691,3507219,65712
6261,3289560,3936534,183
6262,485828,708203,1814
6263,378893,4250205,2682
6264,1590756,4780017,960
6265,623444,2888061,255
6266,4506669,498512,127
6267,620351,247783,2525
6268,4834640,2364302,2653
6269,1185400,2563819,8
6270,794490,3495175,16148
6271,638010,3223775,6589
6272,3122764,4311172,957
6273,804420,19947,379
6274,574671,11338,391
6275,3404692,851826,161
6276,1219703,2177945,38872
6277,621507,45557,519
6278,2454722,2168756,416
6279,4435111,762460,82
6280,1468783,3691952,108122
6281,3425682,4842659,580
6282,965431,58008,242
6283,3057048,4345793,597
6284,3670568,2416261,167
6285,440093,2503408,10
6286,4565547,2367831,256
6287,355653,1739759,5355
6288,3105068,1072902,2028
6289,636645,4240631,901
6290,3363793,1403382,54
6291,64105,2753336,353
6292,508671,2652826,64
6293,1583704,1988914,353
6294,335010,631279,623
6295,2696065,2043897,13
6296,4238490,3217561,310
6297,2259251,3418202,1482
6298,155655,4437733,1605
6299,2972814,4260737,283
6300,3507219,943639,65737
6301,1862328,4734538,1011
6302,447792,3272419,270
6303,3738701,3376555,12239
6304,3722034,1715317,788
6305,4019772,2657616,578
6306,4520307,1514383,82
6307,1741725,1950471,629
6308,738704,2783695,3139
6309,3028026,1622557,386
6310,3392450,2538827,50
6311,478279,4017122,402
6312,4760049,4244108,323
6313,202182,2917400,137
6314,4207128,706737,5707
6315,2941746,4455938,4401
6316,3261660,1547372,96
6317,4827008,2152768,200
6318,3435172,3137519,240
6319,1085187,3343475,40372
6320,488468,4193324,271
6321,370690,1555455,1424
6322,1882491,3292454,12467
6323,1242622,4135692,12016
6324,250784,4502376,856
6325,4772450,3571356,119
6326,3742783,3539009,921
6327,3940664,3285368,545
6328,2809458,239746,400484
6329,4181260,1640240,1400
6330,4846084,654630,849
6331,1283090,3938509,413
6332,2082699,1590372,171
6333,1019500,4210958,323
6334,4789042,4400710,179
6335,2948651,1803018,213
6336,678280,1271496,282
6337,3318630,2937322,523
6338,3374141,2556469,80
6339,700661,4736366,2470
6340,41540,1243152,244
6341,547929,2462158,295
6342,1600876,1183361,1228
6343,602831,859099,528
6344,2025015,3355010,73
6345,54752,3000515,2143
6346,1104700,749351,199
6347,3673862,964264,355
6348,1837215,2607806,27
6349,632527,4402007,78
6350,2920750,2972160,1146
6351,1170510,4439390,388
6352,397490,1558151,629
6353,740102,3226086,350
6354,1659040,4366702,157
6355,1343246,4865433,63
6356,2605488,1818359,35
6357,999420,1558434,360
6358,3492960,1061920,377
6359,4286785,1696218,29306
6360,4800953,1925808,223
6361,101838,3842555,395
6362,3159838,1821251,133
6363,4274919,4687539,1357
6364,1897058,4475906,1969
6365,1119490,1974922,1527
6366,2739805,3921674,790
6367,1359330,1826142,1488
6368,1121944,1197283,491
6369,3400119,888120,1866
6370,3108982,4823414,67
6371,1274841,2027656,236
6372,4474583,2385853,530
6373,4139305,4243408,453
6374,4110089,2546421,112
6375,682761,3065221,146
6376,324700,2577052,1826
6377,2676123,1008568,27
6378,3122389,4684020,51
6379,268091,2542886,116
6380,2347216,2804852,1977
6381,2687374,3233769,576
6382,4079398,2699036,542
6383,1602126,2278742,36
6384,4306582,4058362,262
6385,2119068,2471048,679
6386,342940,812719,98
6387,2955011,2721906,114
6388,3335443,1532741,943
6389,591326,1549107,1026
6390,2652464,3588998,353
6391,4662733,1210760,164
6392,1145009,2757410,2412
6393,1703576,1201478,797
6394,4722431,190472,70
6395,1858692,1777787,47
6396,1253184,2389568,59
6397,743085,565577,54
6398,3484797,3386111,142
6399,534956,1702515,151
6400,2467909,992461,731
6401,2490085,543026,2249
6402,3609443,4340935,563
6403,3871155,4184939,773
6404,1423553,2138440,1283
6405,2759330,2564293,4989
6406,1322754,2026276,271
6407,2914124,1370930,24
6408,4728730,3799681,1755
6409,3964144,3328824,3984
6410,1546569,1914158,794
6411,2640762,233539,46
6412,3897083,22018,629
6413,1372390,2709615,282
6414,374977,3814841,128
6415,789432,778663,376
6416,166301,2831397,1048
6417,4162864,1105301,375
6418,1420430,1846659,133
6419,4624957,847207,1619
6420,3623678,234649,1365
6421,1247483,487236,1981
6422,2767575,3783126,505
6423,3034228,2504243,2296
6424,3791630,3609789,334
6425,1124567,4120649,247
6426,3403110,3418072,3249
6427,3704463,541321,268
6428,1301087,2101204,1669
6429,3543140,213089,52
6430,355400,4816863,554
6431,2356085,451437,9
6432,2938171,3293255,116
6433,2195988,1068034,270
6434,429831,3462986,373
6435,567973,3356514,25693
6436,4139336,693041,128
6437,2203653,4114117,256
6438,2545905,333975,131
6439,4507643,1160901,2954
6440,1325894,190635,150
6441,1442258,3937922,918
6442,2476039,2484581,1157
6443,4386792,940317,1357
6444,438779,1979098,86
6445,3786080,3643190,85
6446,527169,2146301,3237
6447,3374895,816934,1114
6448,3809313,848757,932
6449,4083597,1263430,134
6450,1955823,2285796,10539
6451,3748959,1357203,24
6452,4769721,94321,424
6453,2317015,3504184,3739
6454,3767879,2070503,98
6455,4293,506830,134
6456,4114810,1695796,192
6457,1053208,2540102,7904
6458,3741309,1797097,496
6459,169009,551857,576
6460,990658,1336755,977
6461,3436823,4311172,1232
6462,563611,1878814,12266
6463,143808,3134085,1420
6464,166844,117401,78
6465,3552240,4627750,963
6466,4437733,3536565,1510
6467,1749305,120555,7843
6468,525595,1770414,269
6469,2303899,3217153,2240
6470,2513631,804737,47
6471,2382795,3167384,1027
6472,3829112,4049828,12
6473,4290362,925328,22
6474,2624755,3616458,441
6475,3319852,275302,1063
6476,4134777,2902510,322
6477,881447,3703286,2793
6478,1801460,1051389,21480
6479,820772,3995328,134
6480,1300976,2358799,477
6481,3694366,4444824,1099
6482,2920873,353937,1815
6483,3136926,982109,180
6484,923082,3430555,2084
6485,4518007,1485090,156
6486,3922050,82340,1148
6487,3794054,487236,1869
6488,4576342,1622842,313
6489,3634961,2278148,817
6490,3324062,3293559,141
6491,1305103,2514259,486
6492,654545,1731857,2933
6493,803951,794512,52
6494,619552,3344221,243
6495,682546,1903968,762
6496,4398685,4420646,81
6497,3110854,4655430,255
6498,2400419,4031103,44
6499,2545736,4391513,914
6500,942440,1597818,669
6501,4709390,4860800,33
6502,3798102,3146817,233
6503,4190154,2728956,312
6504,2770420,4162766,2057
6505,1151907,1154823,61
6506,818849,4005067,763
6507,3107199,1671109,777
6508,1877187,556174,174
6509,1176065,2197349,267
6510,762988,4246523,16009
6511,327051,326729,313
6512,830215,3943734,366
6513,1935156,1384676,221
6514,3221207,237742,167
6515,769654,879730,1224
6516,1143970,3922914,332
6517,4790970,522422,418
6518,4611739,2559131,478
6519,2480532,3159533,1159
6520,4464097,2681077,124
6521,2207319,3416478,101
6522,4337012,3200512,99
6523,162242,3472620,22
6524,4554335,580584,381
6525,2839634,1529484,590
6526,2819871,3451014,449
6527,1026366,1107607,2834
6528,2464855,95886,514
6529,3958664,1674510,293
6530,1695500,3754361,912
6531,3802338,3522361,367
6532,3316884,4126058,640
6533,1069609,996371,546
6534,2027323,3030179,1611
6535,2583918,3840645,100
6536,687868,4461878,50
6537,4108056,315464,519
6538,918804,3030751,76
6539,4048846,3069293,812
6540,2558590,2549673,784
6541,3307496,600591,1252
6542,2891857,3952204,413
6543,2902003,2255872,7097
6544,2004406,2173456,136
6545,3546247,1591738,301
6546,145983,2930986,87786
6547,2410733,943126,396
6548,2577343,127950,7369
6549,958601,302219,1590
6550,3448708,1565469,1912
6551,884795,4591789,48082
6552,904699,1155568,326
6553,4380326,1196225,1088
6554,1014744,3628463,469
6555,2355484,340787,3188
6556,3473711,2743237,168
6557,2612704,3693634,229
6558,938826,4061472,464
6559,4781298,881760,55
6560,4609702,2934603,765
6561,3939368,500770,710
6562,24392,2290795,496
6563,4384662,1794528,1158
6564,4743786,877692,60
6565,2141287,342702,226
6566,338967,4610114,371
6567,1153566,4367667,129
6568,2759850,629531,924
6569,4493888,2272405,933
6570,488573,2631457,96
6571,2895959,13973,107
6572,1122052,1930544,2168
6573,1852963,4006372,183
6574,2808681,3418202,2120
6575,3492510,2194084,1750
6576,4612815,534089,642
6577,2416046,3003939,187
6578,1561431,2849811,6
6579,4109862,1055870,5850
6580,3204831,2885287,6297
6581,814560,3498688,368
6582,636045,51544,2346
6583,214935,3264035,1631
6584,1056828,3729180,237
6585,1396917,2809674,285
6586,1345452,2050750,5000
6587,2166868,90509,16
6588,1570747,1597080,763
6589,2301621,2872252,137
6590,296151,859105,71
6591,1184959,1170080,32
6592,1793311,3221726,16195
6593,1567106,3190077,251
6594,3799486,85041,326
6595,1368123,1848747,645
6596,4576435,1170,841
6597,1329707,648835,3212
6598,3347305,3250100,205
6599,1282845,1318326,554
6600,4463889,4561985,124
6601,1450478,3400944,11041
6602,1339565,4544061,1636
6603,3753699,2932236,1116
6604,819859,3907615,113
6605,3902146,3559779,94
6606,3781152,4382468,1532
6607,911998,1584385,2021
6608,1286166,3818010,55
6609,347703,3458,841
6610,704728,487932,1135
6611,539219,3213441,32
6612,2344755,4407539,156
6613,3021091,575782,407
6614,2662768,932451,780
6615,1578326,3714595,890
6616,3564511,1310357,118
6617,2544271,4814001,3033
6618,778870,4842630,394
6619,2684700,168942,99
6620,4254122,3558874,64
6621,4820945,3110481,881
6622,388001,3940664,160
6623,39963,3213579,152
6624,167532,2710482,851
6625,2443496,2165787,527
6626,4092796,3528096,3322
6627,2484296,1630855,2019
6628,1337985,2866126,971
6629,4589473,3185844,229
6630,606761,2497994,862
6631,743424,259414,2275
6632,4462031,4448105,198
6633,2379083,530491,662
6634,1829652,557156,99
6635,4064525,1590360,104
6636,335479,4007276,2744
6637,1157860,4109087,201
6638,3909238,217050,130
6639,3777120,1399786,169
6640,1637898,4658060,49
6641,3657697,2654676,9867
6642,2496241,265439,35
6643,1162697,2681473,323
6644,2011675,595409,316
6645,330829,1139579,76
6646,3939195,3484158,189
6647,1906297,3876096,60
6648,1232867,2813213,114
6649,1300976,4306614,482
6650,3001600,1397028,925
6651,810546,1985340,200
6652,4374620,3050686,170
6653,3171676,4554501,1298
6654,2277157,319312,510
6655,977825,101349,123
6656,3685989,3512311,116
6657,2029427,874672,247
6658,1569925,2151710,142
6659,2607301,4517101,2333
6660,3856906,1702681,283
6661,1663756,763313,1786
6662,4029708,3557745,651
6663,793369,1490568,217
6664,474326,3927627,191
6665,934009,3951022,257
6666,2345214,207887,1348
6667,4823214,261133,8
6668,1774097,3557463,218
6669,2778926,1931636,1509
6670,69444,3241571,264
6671,3720344,322367,21
6672,1404534,3925574,131
6673,1065985,4662248,79
6674,436698,2794126,1821
6675,2523398,760372,4566
6676,1740390,4002556,60
6677,4694768,3500610,1190
6678,2352372,4181529,132
6679,990399,1539432,458
6680,4444163,3285856,610
6681,4046638,2360848,3652
6682,1786626,2757027,68869
6683,2126676,480679,48
6684,2791353,253258,228
6685,419149,4084473,40
6686,1740390,3321075,125
6687,3658643,3967917,921
6688,2136872,109597,516
6689,999163,3663392,186
6690,54916,2922873,79
6691,2096182,3044301,1951
6692,599191,1275748,226
6693,2299295,69235,352
6694,104145,827726,881
6695,4096832,512040,1574
6696,1574563,2546199,706
6697,4420475,3167866,205
6698,3949256,2299770,942
6699,2117098,945121,58
6700,3665847,967204,328
6701,747989,3485325,133
6702,2256071,4042072,228
6703,4489126,660988,617
6704,3841958,2938445,271
6705,2062596,477407,4
6706,3497766,2517880,189
6707,4790574,531233,6702
6708,1509217,930861,929
6709,1974705,3768870,96
6710,1403344,933347,9233
6711,3136997,4822947,443
6712,2941407,811314,507
6713,13751,1151292,258
6714,4415061,2746308,1977
6715,2376055,66772,105
6716,4188584,757983,396
6717,4762019,1682950,499
6718,3302659,2169271,5
6719,4357485,2023163,1802
6720,2413519,3010497,636
6721,2568040,878472,36
6722,3588819,2022573,262
6723,4525961,1255669,255
6724,949821,4635617,107
6725,4705108,742876,561
6726,2907035,1908676,2430
6727,901923,3184222,1176
6728,2899933,399490,1216
6729,1720019,150776,77
6730,4752780,1782943,201
6731,2629135,4427017,1161
6732,671504,1879260,47
6733,4771966,1697994,423
6734,1285504,3437244,3671
6735,4652709,1898377,1117
6736,4701737,621120,1039
6737,218846,3861621,143
6738,664668,4305032,930
6739,3494888,1177649,41
6740,812338,2040910,95
6741,30833,3684456,339
6742,535934,4007211,334
6743,2573156,3345694,44
6744,4461366,3151963,103
6745,2642509,1015736,1624
6746,4612815,226897,191
6747,4318052,2083644,682
6748,4601068,4519802,477
6749,2806205,2468519,1272
6750,1903703,1500229,948
6751,3224468,3138503,27014
6752,3246429,4822389,626
6753,1482465,3452811,165
6754,2704413,4751012,1647
6755,3664547,399878,377
6756,867745,442564,50
6757,4339556,1592741,1019
6758,3578171,4358280,439
6759,2255133,1534885,101
6760,1535311,3948212,204
6761,3302688,306263,397
6762,3572017,4570441,5865
6763,3267725,4733440,1203
6764,1038930,2578360,226
6765,103916,4491352,125
6766,1702428,4641963,470
6767,393431,4811557,281
6768,2681421,1004186,253
6769,2587645,4372387,896
6770,3682223,1673377,516
6771,3149776,1565469,1678
6772,774534,1038399,305
6773,2076614,1800376,454
6774,2658199,4578211,1033
6775,3382314,4834481,135
6776,4350093,2297767,603
6777,2779887,990424,227
6778,3630494,4055,338
6779,4002888,4794393,752
6780,1788287,2018604,745
6781,2794502,4778699,1541
6782,2648230,3001506,275
6783,4658530,347612,120
6784,680856,2511862,562
6785,145747,4329108,16
6786,3584579,1086605,2654
6787,4457096,2987372,47
6788,3134499,4817397,320
6789,4180465,4007276,3219
6790,3579402,111010,363
6791,972843,4694920,47
6792,2616335,4052824,339
6793,1903053,1397316,1596
6794,2315098,3733760,1503
6795,2155849,2369226,278
6796,4635994,1310817,439
6797,2002617,4241207,70
6798,3099361,1292551,7148
6799,255471,4847918,3582
6800,4758380,4830796,124
6801,3763685,4014664,653
6802,346090,3123331,141
6803,4458061,1743426,322
6804,3543920,998027,783
6805,557586,865410,719
6806,244019,4123389,441
6807,755469,1104060,144
6808,276809,2888640,309
6809,644229,3835720,337
6810,1337451,506628,281
6811,992458,3712542,84
6812,2168987,1064333,124
6813,539204,4473676,209
6814,4447307,945790,54
6815,2087578,1546131,40
6816,2315091,851195,1915
6817,3108821,3850385,65
6818,4532019,2438600,624
6819,2027803,434050,963
6820,1356967,1978841,111
6821,4848398,1688298,40
6822,3463486,2629272,783
6823,3705009,2841176,137
6824,4795640,1329122,88
6825,2298001,4083539,84
6826,3390669,3116573,2629
6827,1504438,2882556,3759
6828,2691367,651837,756
6829,2382107,1382829,6472
6830,1737390,4603530,153
6831,2961319,4310606,2011
6832,402700,271607,259
6833,1982648,4493831,562
6834,990658,682259,978
6835,4098262,1651341,244
6836,3541658,554768,851
6837,848605,2645483,501
6838,541055,4586451,4625
6839,4325600,1673413,1215
6840,401079,512707,301
6841,54966,4717431,215
6842,1067772,3528096,3118
6843,2385875,2934831,136
6844,4581556,759864,558
6845,3097604,3902486,44305
6846,4623088,1061533,3192
6847,4291543,790152,76
6848,1739001,1048873,716
6849,2654676,1655981,8120
6850,1784728,4560403,142
6851,831453,1044810,52
6852,1719345,816260,9807
6853,2139614,1063233,291
6854,4217935,2668838,4243
6855,2604748,783578,763
6856,230858,731734,116
6857,169650,1153456,82
6858,1719345,4123979,9774
6859,1348773,134027,3529
6860,222632,2850291,117
6861,2286608,3669222,130
6862,3177739,3449836,103
6863,2221465,844727,9099
6864,4499487,1342259,27
6865,2679215,4166549,264
6866,3609789,4244067,895
6867,2894401,436796,452
6868,800985,4477234,283
6869,1815785,1357855,138
6870,1691289,4822924,172
6871,4774611,249654,775
6872,908497,2349048,75
6873,3703730,4853049,574
6874,3940664,1690853,1516
6875,4280045,228087,59
6876,873228,1287071,488
6877,2108444,2891459,272
6878,3936432,2265080,62
6879,2699583,3718352,127
6880,3819528,2502509,3064
6881,476461,847042,445
6882,4250315,1763327,510072
6883,4380170,1694309,186
6884,3821362,2030093,2055
6885,2972814,404001,214
6886,616378,1006447,2153
6887,3344946,4007276,2976
6888,812177,4731852,131
6889,3535820,783587,542
6890,3836659,3576684,100
6891,3660919,269262,5539
6892,2488680,3067722,1271
6893,2989805,3075941,209
6894,4760049,774258,301
6895,4143745,3055042,34
6896,1608874,3770572,193
6897,76360,3258686,733
6898,36305,4476596,1943
6899,2594174,4494369,1005
6900,1299905,910755,3946
6901,1739928,201039,1950
6902,2345177,1690853,2372
6903,4025073,4658663,682
6904,3779771,4063132,1107
6905,4007417,4182255,49
6906,29859,339541,45
6907,3884589,4798415,774
6908,1993854,1838409,294
6909,3079347,1909262,122
6910,4585029,2068606,1277
6911,3410860,3528096,3268
6912,481729,3543298,1500
6913,1014320,3592224,2813
6914,1098741,325951,118
