0,source,sink,out_degree_a
4145,75278,2616242,560
4146,4013082,1048746,316
4147,2464404,252017,54
4148,4043972,3664409,2725
4149,2313595,3639154,415
4150,979348,4266094,232
4151,740005,1303746,1404
4152,3004134,1990675,240
4153,1542411,4510860,43
4154,1223354,2540894,3610
4155,1735998,3781412,244
4156,2844962,143446,66
4157,1395639,2722816,170
4158,1590882,1802531,64
4159,811898,4519597,33
4160,3200364,1584619,12715
4161,2907109,3190741,184
4162,1341966,3362916,1321
4163,3736271,3823314,111
4164,4137763,138960,100
4165,1139129,2677010,20
4166,228206,2413499,9
4167,3852631,2988500,97
4168,4497472,2472812,25
4169,3341092,2633571,606
4170,504848,178786,1452
4171,2058071,1957800,4
4172,616538,2700195,2851
4173,2389638,1306207,267
4174,2811239,2082827,552
4175,1525671,2655328,170
4176,1367655,3914665,182
4177,2899933,1921136,19
4178,863325,3258677,805
4179,1774406,2791241,60
4180,1183256,4399430,283
4181,1479088,3995236,115
4182,3004094,3038110,86
4183,1237964,2492280,15
4184,2641051,731420,193
4185,3721072,986979,137
4186,1974922,1847353,2
4187,1932926,1086605,81
4188,467667,743875,203
4189,3600628,2725607,241
4190,4668030,2341215,62979
4191,408243,1974361,458
4192,3089257,3007594,24
4193,2067826,1959052,27570
4194,3892708,4078738,235
4195,61633,3038110,33
4196,2085462,2337217,84
4197,3561896,637362,713
4198,2717491,463338,7
4199,3130360,1064883,584
4200,1760195,2710045,174
4201,1299015,3144985,481
4202,4471609,3289985,238
4203,2290322,4217711,1
4204,812338,4834648,90
4205,3407905,4632479,33
4206,285390,2351112,1200
4207,2767192,3209863,42
4208,1927607,4571277,12
4209,4034922,4115825,1
4210,636099,1975369,137
4211,2628106,297879,105
4212,443904,4336282,2001
4213,1700836,804801,1298
4214,2680834,3671414,31
4215,2940424,4753457,1292
4216,1218819,167816,17
4217,614504,1315850,130
4218,2720299,3121459,109
4219,660102,1125599,34
4220,3396488,957725,587
4221,3819586,3661354,44
4222,477326,1413750,94
4223,4361726,1725270,81
4224,4688520,3237136,197
4225,1550064,488937,6
4226,463854,2337217,1259
4227,988417,1990675,284
4228,4490242,4186227,103
4229,3150672,1367613,49
4230,1185153,1413750,290
4231,1922454,3824559,572
4232,1927960,1499488,1465
4233,1691726,1118381,13
4234,4590349,2553811,51
4235,1933312,4128045,167
4236,2022904,2898182,97
4237,2911256,1063328,79
4238,702865,1027488,48
4239,3043233,2353568,52
4240,3633833,2050610,15
4241,2811239,3888365,552
4242,2032980,3095483,128
4243,144060,1702417,48
4244,4031191,287108,125
4245,572208,1073098,50
4246,3478937,2424452,97
4247,7648,4104762,276
4248,4333506,2913438,168
4249,4245940,2008925,1868
4250,4287735,2739191,92
4251,3855867,824046,5
4252,3716495,3086451,8253
4253,3506025,5480,68
4254,1594321,3377747,70
4255,970600,2833178,619
4256,4398018,1281736,3
4257,19760,3941234,86
4258,4762542,2546813,62
4259,579052,2037947,175
4260,754926,1190849,1379
4261,3437795,3833698,1173
4262,4689344,3332036,1992
4263,3210136,2277589,110
4264,4492909,1525727,4627
4265,1211741,4516132,139
4266,2713798,2770964,426
4267,148935,3115614,31
4268,1630423,2845319,311
4269,998253,4188270,134
4270,2680834,1904054,31
4271,3721072,519315,137
4272,4705108,1202817,509
4273,4333506,3812818,168
4274,2762481,2882216,3488
4275,1410000,678525,161
4276,3969780,3578789,76
4277,4442302,1934540,67
4278,1765731,3283164,681
4279,3644551,314924,253
4280,3001815,2124762,583
4281,2156930,82320,3
4282,4750696,1933805,27
4283,2066994,938763,27
4284,3644551,4570236,253
4285,3691603,3175009,460
4286,2240718,440093,52
4287,1262578,364458,310
4288,3492319,3994251,202
4289,1262578,3162560,310
4290,1749305,3501344,7820
4291,1227156,166306,48
4292,2635308,3441172,228
4293,2017826,727760,18
4294,495613,2077429,609
4295,1486892,3739100,81
4296,4347620,1310817,55
4297,3275981,1064883,216
4298,2832099,3586386,41
4299,1817011,2813261,465
4300,1896939,2294440,732
4301,954573,4517152,2
4302,733542,3388216,3
4303,3567284,1537367,203
4304,908046,1281414,579
4305,219686,857288,551
4306,2872550,12423,441
4307,773004,4390738,401
4308,4855215,4006430,90
4309,4576342,1699954,287
4310,1607490,2607954,18
4311,3910665,107998,11
4312,273164,4852987,190
4313,745210,3441172,278
4314,3893222,4208957,259
4315,547157,1266511,56
4316,4759196,4350911,351
4317,2022904,4771141,97
4318,4742865,1305103,8
4319,1499536,1537367,140
4320,4315155,1548423,199
4321,1989230,3902256,14527
4322,3940380,3115614,400
4323,4582850,1170664,273
4324,1626617,2194526,662
4325,4435111,4510860,62
4326,886710,4094697,44
4327,1677331,4563454,161
4328,1136996,3283164,202
4329,2283170,2860781,135
4330,1024682,1429102,67
4331,4299096,2186222,236
4332,651351,711824,4
4333,3893485,2546813,36
4334,3680790,1529484,149
4335,2319421,1067585,203
4336,4576342,3674322,287
4337,4720585,279636,917
4338,1890475,3666587,155
4339,1567983,2471103,87
4340,1675257,2616242,22
4341,183960,2540894,10
4342,4223263,3106848,64
4343,357381,1103366,68
4344,4581538,253467,5
4345,2161230,1480497,64
4346,349869,2087517,64
4347,1898939,1277950,67
4348,1011757,580211,5
4349,497126,3009562,267
4350,3836480,1315850,277
4351,579052,2981668,175
4352,4239933,4753457,62
4353,993398,3245665,24
4354,1922454,637362,572
4355,1200874,3626136,33
4356,812874,1561441,83
4357,3316884,723257,533
4358,113182,3248594,123
4359,1624821,3025604,27
4360,865410,4593452,138
4361,224552,2416078,1195
4362,2305619,624837,159
4363,4190805,4346020,20
4364,306334,1540392,50
4365,3808182,4779044,514
4366,623444,4124480,240
4367,4447307,1397316,34
4368,4310710,4607148,34
4369,1808958,3910839,4892
4370,678764,4059533,95
4371,861461,1678405,215
4372,3691603,3761780,460
4373,885888,3080263,149
4374,2947741,4840530,195
4375,1875903,2472812,155
4376,3946091,475380,45
4377,671895,3193834,111
4378,2141424,2493630,29
4379,2063062,4821149,322
4380,4691181,4208140,52
4381,4333506,3664409,168
4382,1635607,3364546,476
4383,272134,2416078,227
4384,947762,4840530,27
4385,934509,2971250,10933
4386,4114513,3470096,24
4387,712547,3626136,9
4388,2795446,3528096,23
4389,4604264,2350634,32
4390,1509450,866014,214
4391,2850445,3793631,192
4392,765302,4548619,1205
4393,399565,3222831,238
4394,3760607,3482871,59
4395,1065985,4047729,77
4396,424411,3528798,627
4397,4690365,2214631,117
4398,2664082,3453522,373
4399,2604474,4743804,400
4400,2055183,2619379,13
4401,2067826,1173364,27570
4402,395117,3121459,3983
4403,3329198,4085911,175
4404,3757808,538998,31
4405,3579607,207942,594
4406,1014721,2832683,52
4407,4494681,3173953,580
4408,1026366,2173151,2745
4409,3275981,3625439,216
4410,1577581,2294440,75
4411,135756,594102,32
4412,989455,1765722,1097
4413,3730580,676325,1
4414,3372601,3395510,827
4415,2472742,77677,21
4416,234766,571370,87
4417,1047207,601790,129
4418,4223263,2251958,64
4419,3729828,3284336,402
4420,3991988,4027234,99
4421,4781379,1995073,132
4422,362148,370765,37
4423,368544,4011635,172
4424,2968005,4347620,373
4425,833524,3728341,61
4426,3052079,3420607,256
4427,1262578,819288,310
4428,2618052,3467005,223
4429,2290322,594102,1
4430,2290078,1105233,3940
4431,1237964,4587728,15
4432,54323,2216042,7
4433,3863062,4350093,2553
4434,2226291,4074179,20
4435,4462368,2819030,194
4436,4147354,3395510,334
4437,1432887,551353,249
4438,1875903,785119,155
4439,3164595,2248684,22
4440,2347696,3781492,253
4441,702865,1397316,48
4442,3206394,357466,174
4443,4603833,848246,265
4444,225697,368896,128
4445,3249932,1127255,148
4446,2956147,957725,122
4447,1567741,981592,25
4448,3292676,2556091,66
4449,4143745,594102,8
4450,3100893,4085567,187
4451,467667,1776000,203
4452,2764263,2762989,20
4453,19484,1521471,3170
4454,4459514,1678282,198
4455,103916,2374812,100
4456,3370067,2815618,764
4457,2871053,1423570,6
4458,3971343,876913,46
4459,3579512,2387274,38
4460,1989230,4185459,14527
4461,3852631,4004905,97
4462,19484,571370,3170
4463,3066444,3937192,284
4464,2867762,2887128,27
4465,1587881,1300190,111
4466,4315651,2294803,71
4467,1092129,3288243,2155
4468,1223102,2332893,313
4469,440942,2785207,34
4470,1183256,3901568,283
4471,3993072,4723059,63
4472,3079359,2964315,864
4473,2069466,4090004,270
4474,2377378,1374445,150
4475,3151356,4273253,340
4476,3676081,3894567,113
4477,2008046,2153670,649
4478,4384646,1201096,219
4479,3550092,1757836,261
4480,1808958,3995236,4892
4481,28366,1171375,231
4482,1994441,2118739,224
4483,504848,3477517,1452
4484,2914647,4030437,227
4485,2242956,8356,8318
4486,4148694,4506897,8079
4487,3064744,4675165,86
4488,1443500,524043,781
4489,606562,1702417,773
4490,2421138,1725177,93
4491,715543,3844365,8
4492,3778796,1080529,6619
4493,2451660,2092812,14
4494,3341679,1072872,1510
4495,3946091,4411245,45
4496,3725239,757734,864
4497,1310018,74323,296
4498,466787,3906437,173
4499,440942,3222295,34
4500,1848218,1133567,14
4501,3716119,3115614,77
4502,1050485,3201769,1132
4503,285390,3353876,1200
4504,3687290,2155768,1084
4505,3795465,821686,19
4506,3443992,690657,104
4507,693550,570107,277
4508,3836659,180886,38
4509,2089379,888836,99
4510,4345638,2777919,152
4511,4851349,757734,1792
4512,775328,3744413,70
4513,2831459,3836738,4499
4514,1126100,3025121,999
4515,3526944,140603,779
4516,1576600,4563330,59
4517,3144269,2700195,56
4518,4137763,1413055,100
4519,1410000,2456239,161
4520,1567741,724868,25
4521,285390,2292933,1200
4522,3800305,551353,44
4523,989455,3873884,1097
4524,1476555,3181505,28
4525,127619,2265640,71
4526,2803469,4516447,425
4527,1746838,2906415,115
4528,3615734,456126,51
4529,2587055,3007594,460
4530,2705657,3025604,629
4531,3216710,4266986,44
4532,3320046,2497732,7
4533,596337,4187117,65
4534,2421138,2153519,93
4535,1620145,804801,249
4536,268995,1735883,113
4537,1285894,2151625,317
4538,3094990,4215650,4245
4539,3031208,4593423,55
4540,3808182,606201,514
4541,1903802,2054407,132
4542,4021250,345813,3765
4543,3564448,679574,457
4544,3150672,475380,49
4545,4565735,3528798,1280
4546,1069609,519315,90
4547,3158482,1092178,3
4548,3956535,2292933,135
4549,873234,1592987,128
4550,1309887,519315,1234
4551,477326,2746611,94
4552,1301087,4199739,1641
4553,662368,3793631,324
4554,4284282,3239338,1561
4555,1341966,3373263,1321
4556,784291,685095,460
4557,30083,32933,86
4558,1607490,4627252,18
4559,2694816,3067078,208
4560,4435111,3144985,62
4561,268979,4180588,149
4562,552693,3446682,101
4563,691053,21536,1959
4564,13751,2127901,208
4565,2085193,4192365,102
4566,90690,2555403,39
4567,879908,4529968,99
4568,4311665,4624000,717
4569,4380434,4334809,30
4570,1395639,1423570,170
4571,3475909,299664,47
4572,3067879,448525,151
4573,274343,3852135,301
4574,4442302,2401865,67
4575,408123,2405212,95
4576,970731,1415397,146
4577,1406432,4294640,84
4578,823636,290758,1257
4579,2519600,2721940,183
4580,3318124,2984603,93
4581,4174076,3639154,472
4582,2911862,567045,168
4583,2369634,4720136,112
4584,4462368,3856235,194
4585,3623028,2734382,95
4586,505918,2330265,768
4587,2945223,2596251,117
4588,2146076,2027917,265
4589,1493935,3763328,29
4590,775328,1078672,70
4591,2096490,2294803,121
4592,2253113,3965490,1152
4593,1530855,1807947,118
4594,2361673,3240496,53
4595,3236313,4506897,597
4596,1412983,3593324,40
4597,3893485,3007594,36
4598,821120,1471569,1587
4599,309574,1776000,273
4600,919215,648703,447
4601,2982118,4590454,1779
4602,885888,2510362,149
4603,4086406,1080529,2577
4604,4260998,4490886,39
4605,2055183,237082,13
4606,3287551,1378011,100
4607,2055183,3808878,13
4608,3730870,4289016,144
4609,643076,207348,30
4610,4059232,4799044,2851
4611,925412,2493630,1251
4612,2717491,1305103,7
4613,1639225,3056997,80
4614,1310018,3306286,296
4615,1745731,3913470,444
4616,224552,2791656,1195
4617,4825117,816913,2950
4618,3454223,3743967,148
4619,4459325,4208957,105
4620,3716915,2338090,129
4621,1450320,3289985,49
4622,4797294,626239,2000
4623,202406,1374445,175
4624,4493888,3113197,499
4625,2686174,1860112,481
4626,1704367,3078648,245
4627,395117,3793469,3983
4628,3541501,727760,515
4629,1618265,3800540,66
4630,1157430,2706025,102
4631,3316731,2653845,102
4632,500201,3121740,24
4633,4079269,1725177,70
4634,885888,3072002,149
4635,3013323,299664,4425
4636,1227156,2555689,48
4637,331205,4336282,399
4638,2678495,2516690,37
4639,3730870,3992147,144
4640,1034420,2685283,62
4641,3206172,1905523,96
4642,3598083,2832683,1352
4643,4498101,21536,80
4644,2629112,4771880,197
4645,2735303,2701054,25
4646,941692,3642845,86
4647,395117,3768226,3983
4648,3721646,2386108,190
4649,408123,2631245,95
4650,3417564,409262,269
4651,469289,1497894,487
4652,675370,1747009,56
4653,3467832,3258677,190
4654,4724359,213917,32
4655,1451983,1187964,87
4656,3744513,377629,46
4657,1285540,2888042,43
4658,621120,4013191,671
4659,1632938,711824,312
4660,3798250,123591,98
4661,2932022,2573172,540
4662,2880138,3827835,198
4663,3828465,2576794,73
4664,4681267,3403903,1850
4665,1044619,2530095,196
4666,1367655,4195270,182
4667,1535073,2701054,977
4668,554768,1124684,197
4669,4819083,1054633,1011
4670,3592571,3557617,10
4671,3283833,639157,1621
4672,1564470,2784159,168
4673,3743292,567045,13
4674,399565,679375,238
4675,4855215,1847353,90
4676,103916,2350634,100
4677,1949391,2292933,233
4678,4403473,958601,413
4679,3541658,4852987,216
4680,2135899,252017,3126
4681,322366,593309,127
4682,3441024,4383159,30
4683,279329,1193087,78
4684,2153824,4757627,50
4685,1304570,4448254,451
4686,3283833,3913470,1621
4687,4130943,4294640,559
4688,2469227,1129762,42
4689,3786904,1901143,66
4690,2002799,3706176,42
4691,2739660,1094216,527
4692,156140,2917594,403
4693,156140,184085,403
4694,2839397,4258315,131
4695,4720585,2803220,917
4696,3213547,1027488,146
4697,3971343,2353568,46
4698,4259589,3517217,6975
4699,3458832,3296983,19
4700,1455727,2416078,94
4701,3432616,1801676,152
4702,1135603,3414182,32
4703,3437795,1735687,1173
4704,2814017,57883,5
4705,2581947,3927655,159
4706,2689691,673405,6
4707,2858107,1105233,1459
4708,128268,1625272,24
4709,2121585,2721855,34
4710,3372601,1378011,827
4711,4125905,1502867,79
4712,3591727,2990704,2565
4713,1807180,1970291,354
4714,2027803,851822,921
4715,3658641,2393523,428
4716,2220133,2223881,567
4717,2206017,1450214,76
4718,4779046,3640654,14
4719,4247587,382209,1310
4720,2952533,3198893,966
4721,3318630,1094216,212
4722,1184100,4004905,3786
4723,1226964,193159,108
4724,1760195,140603,174
4725,2529024,1894531,18
4726,1221273,981592,214
4727,2713798,3779460,426
4728,1619831,3527826,117
4729,829732,36246,70
4730,693550,4838273,277
4731,1691726,4013191,13
4732,2313654,2616078,1042
4733,2826278,1131169,284
4734,559652,2502590,139
4735,3216894,3275980,6
4736,2184483,453257,83
4737,1164538,1370056,1151
4738,4112224,908061,1989
4739,552690,1092555,770
4740,1139129,1268920,20
4741,1918795,3894567,52
4742,2073638,2556091,56
4743,1632157,165651,107
4744,3792997,2860781,216
4745,1689039,361098,13
4746,1886158,4404645,48
4747,3487420,3610611,62
4748,3438286,4305969,196
4749,2005497,2596286,246
4750,865410,4114575,138
4751,3238785,1972008,102
4752,3473703,4294640,1
4753,3993072,2606817,63
4754,2377378,3164073,150
4755,4588320,143446,29554
4756,2161230,3485270,64
4757,4021250,4048147,3765
4758,2314931,3010945,14768
4759,1881600,1731912,99
4760,1626617,1730211,662
4761,4655006,762511,19
4762,2744198,3658913,362
4763,4086406,19760,2577
4764,3468777,303517,25
4765,3863062,1613382,2553
4766,2814017,4343940,5
4767,3385377,254059,279
4768,1200874,2948384,33
4769,3730580,4445347,1
4770,2806721,398291,1440
4771,4815111,3088440,301
4772,888120,3588368,1818
4773,3196935,3297002,6381
4774,3981172,3393225,199
4775,3576624,4633431,1566
4776,2671870,4682995,112
4777,3475909,621120,47
4778,3156444,1129682,52
4779,4674719,1342577,792
4780,604305,1613382,11
4781,399565,749672,238
4782,1495241,2781628,361
4783,1648871,2906415,153
4784,2681125,4334809,340
4785,3424526,1019859,262
4786,871619,1707715,1342
4787,4093525,237461,115
4788,2947741,4516447,195
4789,2338838,4245138,91
4790,554768,683678,197
4791,4782388,2133364,26
4792,425592,4335591,645
4793,4492909,2442529,4627
4794,4355658,4597942,24
4795,3004134,3025604,240
4796,4348238,4486882,18
4797,4222997,1342577,75
4798,4772392,2428800,155
4799,4074945,4291780,118
4800,4762542,3373263,62
4801,3039452,3748022,705
4802,2299390,4217711,32
4803,1322684,88771,454
4804,1062857,2606817,134
4805,3660326,1593758,1
4806,2890110,3784976,79
4807,2022904,1910808,97
4808,2237222,299257,24
4809,216300,837222,7295
4810,3991988,3852135,99
4811,1320291,166306,386
4812,1548572,2027917,159
4813,3690840,1437980,205
4814,3150672,3858906,49
4815,2720299,4796771,109
4816,470204,4757441,237
4817,3694046,2302024,126
4818,3193210,2032867,50
4819,1983366,2796817,229
4820,572226,3036365,292
4821,3960835,3254390,254
4822,947762,2593954,27
4823,3494194,1860112,176
4824,4355658,3248594,24
4825,362148,2984603,37
4826,176774,2681572,52
4827,2342205,225124,5
4828,35548,4298355,52
4829,460696,410037,104
4830,4159234,2082827,39
4831,2171894,654860,121
4832,209191,4593452,3945
4833,3286368,726929,326
4834,739545,2971250,98
4835,19760,3118599,86
4836,3178553,838453,33
4837,4742865,4060090,8
4838,1065985,3571822,77
4839,830202,3311965,94
4840,1159131,4516447,138
4841,786633,3510148,208
4842,4716646,2199228,153
4843,3446506,1682097,151
4844,240027,325927,4712
4845,885888,2597381,149
4846,4487749,3135365,238
4847,3769409,4645447,365
4848,1147295,1125599,26
4849,63419,1615948,135
4850,3139086,4590454,4516
4851,4256381,727760,3581
4852,4766814,260826,422
4853,1695500,654860,880
4854,30083,4121054,86
4855,2324422,3173632,887
4856,4798911,4530690,495
4857,3446567,4554989,297
4858,675370,3308151,56
4859,3225386,4351306,136
4860,4668030,2264276,62979
4861,3656099,3808878,193
4862,4137763,3393225,100
4863,1443500,3658576,781
4864,3283833,3217561,1621
4865,1729154,3108490,172
4866,3716495,350886,8253
4867,1981993,64001,1118
4868,4768938,2949748,104
4869,2522287,1796644,90
4870,1410000,1677060,161
4871,4060750,792812,94
4872,336290,29959,99
4873,2402800,1969680,197
4874,930131,1584619,91
4875,2096490,2071647,121
4876,3286368,986979,326
4877,41540,1841875,136
4878,1607490,3804486,18
4879,2661137,3410967,29038
4880,4376408,3731768,177
4881,1730864,4084740,530
4882,3690840,4010152,205
4883,4147170,2023333,298
4884,4418968,4082571,87
4885,2190643,3824501,172
4886,444473,4463463,86
4887,2739660,3779460,527
4888,144060,4561588,48
4889,1747009,703386,66
4890,4094066,299257,196
4891,3417564,4669648,269
4892,28366,1995601,231
4893,3341679,4641648,1510
4894,309474,2606817,91
4895,4066375,4337224,356
4896,1150506,2717219,288
4897,2019845,1981241,38
4898,4060750,4793999,94
