0,source,sink,out_degree_b
4322,448823,4327017,0
4323,448823,1807595,0
4324,448823,4621404,0
4325,448823,2993548,0
4326,448823,4039622,0
4327,448823,2091358,0
4328,448823,913872,0
4329,448823,1997462,0
4330,448823,3440356,0
4331,448823,2794955,0
4332,448823,4497303,0
4333,448823,3843634,0
4334,448823,2995170,0
4335,448823,1125141,0
4336,448823,4348296,0
4337,448823,2204928,0
4338,448823,2748951,0
4339,448823,3392201,0
4340,448823,3816267,0
4341,448823,808973,0
4342,448823,1349227,0
4343,448823,2848787,0
4344,448823,906029,0
4345,448823,1088587,0
4346,448823,4744995,0
4347,448823,4727255,0
4348,448823,2447421,0
4349,448823,3484532,0
4350,448823,4037536,0
4351,448823,2159222,0
4352,578595,2308522,169
4353,261556,2984603,105780
4354,1793311,1957800,0
4355,1091584,118446,0
4356,1091584,3264035,0
4357,3151682,217062,293
4358,714035,1626331,0
4359,714035,2732082,0
4360,714035,2957568,0
4361,714035,4715460,0
4362,714035,1354230,0
4363,714035,3428925,0
4364,714035,852065,0
4365,714035,2776754,0
4366,714035,1185968,0
4367,714035,1623819,0
4368,714035,430439,0
4369,714035,2638316,0
4370,714035,1504683,0
4371,714035,1154863,0
4372,714035,4093735,0
4373,714035,1747643,0
4374,714035,3031867,0
4375,714035,1810070,0
4376,714035,898045,0
4377,714035,3222823,0
4378,714035,2843070,0
4379,714035,2090690,0
4380,714035,3337368,0
4381,714035,3907994,0
4382,714035,3552544,0
4383,714035,2158586,0
4384,714035,2704899,0
4385,714035,2419876,0
4386,714035,2233552,0
4387,714035,2703353,0
4388,714035,744878,0
4389,714035,1639117,0
4390,714035,1701951,0
4391,714035,2909553,0
4392,714035,4803712,0
4393,714035,2302691,0
4394,714035,3634909,0
4395,714035,998247,0
4396,714035,683607,0
4397,714035,2908167,0
4398,714035,4076386,0
4399,714035,2578180,0
4400,714035,96702,0
4401,714035,951984,0
4402,714035,4356737,0
4403,714035,4112019,0
4404,714035,4830118,0
4405,714035,4211393,0
4406,714035,2490351,0
4407,714035,3458502,0
4408,714035,4503002,0
4409,714035,2307364,0
4410,714035,1048554,0
4411,714035,1535335,0
4412,714035,4418533,0
4413,714035,1882598,0
4414,714035,4763018,0
4415,714035,1600551,0
4416,714035,335274,0
4417,714035,4799928,0
4418,714035,50246,0
4419,714035,4365875,0
4420,714035,1896663,0
4421,714035,2813261,0
4422,714035,1172552,0
4423,714035,3740988,0
4424,714035,1360421,0
4425,714035,3431319,0
4426,714035,376578,0
4427,714035,581081,0
4428,714035,2479882,0
4429,714035,4814255,0
4430,714035,3014770,0
4431,714035,1064551,0
4432,714035,13498,0
4433,714035,1762749,0
4434,714035,4391384,0
4435,714035,3970254,0
4436,714035,3454511,0
4437,714035,2973358,0
4438,714035,4354100,0
4439,714035,2350264,3640
4440,714035,3865725,0
4441,714035,3594864,0
4442,714035,4367050,0
4443,714035,3471798,0
4444,714035,962974,0
4445,714035,1973792,0
4446,714035,1648544,0
4447,714035,4730516,0
4448,714035,2557077,0
4449,714035,3405473,0
4450,714035,4017541,0
4451,714035,4823874,0
4452,714035,1794002,0
4453,714035,4224401,0
4454,714035,4663033,0
4455,714035,4851750,0
4456,714035,2359402,0
4457,714035,4299466,0
4458,714035,3603708,0
4459,714035,2546383,0
4460,714035,3761362,0
4461,714035,2145661,0
4462,714035,1010757,0
4463,714035,2252342,0
4464,714035,1553688,0
4465,714035,2198388,0
4466,714035,3705785,0
4467,714035,3407709,0
4468,714035,1752840,0
4469,714035,822377,0
4470,714035,1434275,0
4471,714035,1886770,0
4472,714035,2144972,0
4473,714035,2498286,0
4474,714035,2474199,0
4475,714035,2662537,0
4476,714035,163044,0
4477,714035,489917,0
4478,714035,4524549,0
4479,714035,1567179,0
4480,714035,4416687,0
4481,714035,559588,0
4482,714035,4696406,0
4483,714035,1966679,0
4484,714035,4520879,0
4485,714035,2962118,0
4486,714035,4188590,0
4487,714035,881149,0
4488,714035,3305887,0
4489,714035,4308191,0
4490,714035,1099865,0
4491,714035,43393,0
4492,714035,2335996,0
4493,714035,4801711,0
4494,714035,2468250,0
4495,714035,4478837,0
4496,714035,1912297,0
4497,714035,3704095,0
4498,714035,3329949,0
4499,714035,2554589,0
4500,714035,2957614,0
4501,714035,4182597,0
4502,714035,3800036,0
4503,714035,630083,0
4504,714035,3610065,0
4505,714035,4489952,0
4506,714035,3235720,0
4507,714035,3731350,0
4508,714035,1341107,0
4509,714035,223509,0
4510,714035,1032432,0
4511,714035,3022168,0
4512,714035,2591783,0
4513,714035,2521869,0
4514,714035,320552,0
4515,714035,2129705,0
4516,714035,4124867,0
4517,714035,103266,0
4518,714035,1880652,0
4519,714035,1455618,0
4520,714035,721675,0
4521,714035,2763929,0
4522,714035,4432892,0
4523,714035,2837019,0
4524,714035,1672363,0
4525,714035,1369226,0
4526,714035,2970331,0
4527,714035,4720870,0
4528,714035,4550934,0
4529,714035,1040511,0
4530,714035,2908469,0
4531,714035,50812,0
4532,714035,3425183,0
4533,714035,2836624,0
4534,714035,2493533,0
4535,714035,1890346,0
4536,714035,5657,0
4537,714035,1030921,0
4538,714035,1835441,0
4539,714035,3111337,0
4540,714035,2731779,0
4541,714035,54196,0
4542,714035,1133307,2112
4543,714035,2985972,0
4544,714035,4594140,0
4545,714035,2381481,0
4546,714035,2736353,0
4547,714035,3792067,0
4548,714035,3716953,0
4549,714035,3157587,0
4550,714035,108405,0
4551,714035,4017393,0
4552,714035,3912497,0
4553,714035,253602,0
4554,714035,3447746,0
4555,714035,4360012,0
4556,714035,1354702,0
4557,714035,4693241,0
4558,714035,1406251,0
4559,714035,2486311,0
4560,714035,3255511,0
4561,714035,2168843,0
4562,714035,3444962,0
4563,714035,2765004,0
4564,714035,4371221,0
4565,714035,2993021,0
4566,714035,4223101,0
4567,714035,2308592,0
4568,714035,2312803,0
4569,714035,4834384,0
4570,714035,3426284,0
4571,714035,4272831,0
4572,714035,3324506,0
4573,714035,3194908,0
4574,714035,4061341,0
4575,714035,2027690,0
4576,714035,2063470,0
4577,714035,147774,0
4578,714035,4625234,0
4579,714035,3170974,0
4580,714035,3227933,0
4581,714035,4434932,0
4582,714035,3818357,0
4583,714035,4322851,0
4584,714035,2141220,0
4585,714035,2352281,0
4586,714035,2521338,0
4587,714035,2949230,0
4588,714035,548661,0
4589,714035,2670709,0
4590,714035,1065905,0
4591,714035,1909763,0
4592,714035,1946378,0
4593,714035,1720338,0
4594,714035,1041688,0
4595,714035,3240462,0
4596,714035,488023,0
4597,714035,3711826,0
4598,714035,3547752,0
4599,714035,3285487,0
4600,714035,2765572,0
4601,714035,2883270,0
4602,714035,260773,0
4603,714035,959409,0
4604,714035,145084,0
4605,714035,3595133,0
4606,714035,661172,0
4607,714035,3348414,0
4608,714035,714353,0
4609,714035,1810764,0
4610,714035,4689734,0
4611,714035,1520742,0
4612,714035,2754770,0
4613,714035,261319,0
4614,714035,4093561,0
4615,714035,1864668,0
4616,714035,2801181,0
4617,714035,955407,0
4618,714035,1752970,0
4619,714035,43051,0
4620,714035,838838,0
4621,714035,1212710,0
4622,714035,598639,0
4623,714035,1558738,944
4624,714035,3157379,0
4625,714035,2824145,0
4626,714035,2947373,0
4627,714035,4469271,0
4628,714035,768937,0
4629,714035,1093983,0
4630,714035,985664,0
4631,714035,2784748,0
4632,714035,1697875,0
4633,714035,3088753,0
4634,714035,3195058,0
4635,714035,355888,0
4636,714035,4499723,0
4637,714035,1327490,0
4638,714035,3562011,0
4639,714035,1237921,0
4640,714035,2860626,0
4641,714035,2929489,0
4642,714035,4735940,0
4643,714035,3608660,0
4644,714035,1815708,0
4645,714035,2693275,0
4646,714035,3340647,0
4647,714035,385258,0
4648,714035,1045175,0
4649,714035,4198925,0
4650,714035,597671,0
4651,714035,1437256,0
4652,714035,1414238,0
4653,714035,720503,0
4654,714035,264433,0
4655,714035,3713964,0
4656,714035,4588946,0
4657,714035,2367496,0
4658,714035,3678412,0
4659,714035,606657,0
4660,714035,2018854,0
4661,714035,4552423,0
4662,714035,2916009,0
4663,714035,2468608,0
4664,714035,1136849,0
4665,714035,700023,0
4666,714035,2270933,0
4667,714035,4822421,0
4668,714035,1191821,0
4669,714035,1862725,0
4670,714035,1883140,0
4671,714035,3972028,0
4672,714035,669625,0
4673,714035,2948450,0
4674,714035,4629110,0
4675,714035,3796790,0
4676,714035,3890230,0
4677,714035,2692566,0
4678,714035,3877884,0
4679,714035,1270380,0
4680,714035,1787758,0
4681,714035,1214311,0
4682,714035,4347115,0
4683,714035,4832289,0
4684,714035,2440207,0
4685,714035,912106,0
4686,714035,3883593,0
4687,714035,1206855,0
4688,714035,4454617,0
4689,714035,1719803,0
4690,714035,2073869,0
4691,714035,4122558,2467
4692,714035,4524868,0
4693,714035,3145942,0
4694,714035,3750433,0
4695,714035,3302804,0
4696,714035,828693,0
4697,714035,1019233,0
4698,714035,3019110,0
4699,714035,260302,0
4700,714035,4755036,0
4701,714035,4629236,0
4702,714035,3079974,0
4703,714035,358430,4662
4704,714035,3086123,0
4705,714035,1820484,1290
4706,714035,19719,0
4707,714035,1221039,0
4708,714035,3307350,0
4709,714035,3989141,0
4710,714035,1863286,0
4711,714035,4068760,0
4712,714035,2317461,1693
4713,714035,3373580,0
4714,714035,4524684,0
4715,714035,4582862,0
4716,714035,1552080,0
4717,714035,895950,0
4718,714035,574560,0
4719,714035,3821733,0
4720,714035,1780106,0
4721,714035,9434,0
4722,714035,4856114,0
4723,714035,1247366,804
4724,714035,984606,0
4725,714035,1726186,0
4726,714035,1452387,0
4727,714035,1140482,0
4728,714035,3572842,0
4729,714035,2514246,0
4730,714035,4012885,0
4731,714035,2394830,0
4732,714035,3619667,0
4733,714035,3995499,0
4734,714035,1466323,0
4735,714035,3432187,0
4736,714035,4776323,0
4737,714035,2004006,0
4738,714035,1467555,0
4739,714035,490685,0
4740,714035,295655,0
4741,714035,2417297,0
4742,714035,4425392,0
4743,714035,3267114,0
4744,714035,4825275,0
4745,714035,2339925,0
4746,714035,3745786,0
4747,714035,1050974,0
4748,714035,2722722,0
4749,714035,3508079,0
4750,714035,955381,0
4751,714035,1118381,0
4752,714035,1751855,0
4753,714035,1024677,0
4754,714035,3028282,0
4755,714035,637276,0
4756,714035,3645861,0
4757,714035,1233970,0
4758,714035,1310275,0
4759,714035,3177715,0
4760,714035,4134032,0
4761,714035,1472168,0
4762,714035,1138279,0
4763,714035,1287547,0
4764,3088232,4305638,0
4765,3088232,1209768,0
4766,3088232,1448409,0
4767,621120,1690853,0
4768,3983385,3812818,590
4769,3465568,4128045,0
4770,3465568,2746365,0
4771,3465568,4516132,0
4772,3377456,716282,0
4773,1599720,1199239,0
4774,1599720,3325703,453
4775,4631936,3088232,690
4776,550624,1869658,7172
4777,1660431,2651013,66845
4778,376921,1928713,0
4779,376921,2649630,1820
4780,4629375,3189257,0
4781,4629375,2949327,0
4782,1041928,3288243,41
4783,1600876,3926802,110084
4784,4388455,4758039,0
4785,4388455,2508223,0
4786,4388455,1661296,0
4787,4388455,3114130,0
4788,4388455,1865830,0
4789,4388455,3795303,0
4790,4388455,4547399,0
4791,4388455,1158358,0
4792,4388455,761501,0
4793,4388455,2318664,0
4794,4388455,407530,0
4795,4388455,971243,0
4796,4388455,3158314,0
4797,4388455,490458,0
4798,4388455,4749424,0
4799,4388455,1473682,0
4800,4388455,3119933,0
4801,4388455,2094029,0
4802,4388455,4345673,0
4803,4388455,495278,0
4804,4388455,4706409,0
4805,4388455,3894938,0
4806,4388455,3692208,0
4807,4388455,2810576,0
4808,4388455,3090300,0
4809,4388455,4238089,0
4810,4388455,2144538,0
4811,4388455,1864198,0
4812,4388455,1771742,0
4813,4388455,996495,0
4814,4388455,224740,0
4815,4388455,3213729,0
4816,4388455,1271683,0
4817,4388455,268653,0
4818,4388455,857062,0
4819,3104940,4811264,0
4820,3104940,2246845,0
4821,3104940,3308925,0
4822,3104940,1095700,0
4823,3104940,3611024,0
4824,3104940,3128327,0
4825,3104940,1527306,0
4826,3104940,3721704,0
4827,3104940,715498,0
4828,3104940,4537692,0
4829,3104940,1876764,0
4830,3104940,3361229,0
4831,3104940,529490,0
4832,3104940,405474,0
4833,3104940,3480606,0
4834,3104940,551455,0
4835,3104940,447308,0
4836,3104940,1135629,0
4837,3104940,981445,0
4838,3104940,2959537,0
4839,3104940,3663529,0
4840,3104940,1263289,250
4841,3104940,1068383,0
4842,3104940,3814459,0
4843,3104940,213861,0
4844,3104940,3699381,0
4845,3104940,2751703,0
4846,3104940,4695872,0
4847,3104940,878602,0
4848,3104940,4441340,0
4849,3104940,1257890,0
4850,3104940,3388113,0
4851,3104940,150815,0
4852,3104940,2603230,0
4853,3104940,177617,0
4854,3104940,1981332,0
4855,3104940,2246012,0
4856,3104940,3671724,0
4857,3104940,488510,0
4858,3104940,2348652,0
4859,3104940,4429471,0
4860,3104940,4413748,0
4861,3104940,3409201,0
4862,3104940,2285917,0
4863,3104940,2510415,0
4864,3104940,4561884,0
4865,3104940,921728,0
4866,3104940,1733147,0
4867,3104940,333226,194
4868,3104940,2726537,0
4869,3104940,4380606,0
4870,3104940,2628580,0
4871,3104940,1770434,0
4872,3104940,1286996,0
4873,3104940,1923000,0
4874,3104940,917358,0
4875,3104940,3160784,0
4876,3104940,1884892,0
4877,3104940,675821,0
4878,3104940,4772717,0
4879,3104940,1027936,0
4880,3104940,1179609,0
4881,3104940,1219546,0
4882,3104940,2800217,0
4883,3104940,4641895,0
4884,3104940,4751042,0
4885,3104940,324958,0
4886,3104940,187292,0
4887,3104940,1541959,0
4888,3104940,2037595,0
4889,3104940,4188390,0
4890,3104940,2503979,0
4891,3104940,4750617,0
4892,3104940,587004,341
4893,3104940,4537960,0
4894,3104940,231680,0
4895,3104940,4484478,0
4896,3104940,3925704,0
4897,3104940,956046,0
4898,3104940,2653224,0
4899,3104940,2485798,0
4900,3104940,2811841,0
4901,3104940,343380,0
4902,3104940,2844947,0
4903,3104940,589544,0
4904,3104940,787335,0
4905,3104940,2138837,0
4906,3104940,3696901,0
4907,3104940,3828095,0
4908,3104940,4638932,0
4909,3104940,2737678,0
4910,3104940,1690393,0
4911,3104940,3460711,0
4912,3104940,2202614,0
4913,3104940,4235318,0
4914,3104940,3402896,0
4915,3104940,146368,0
4916,3104940,3405562,0
4917,3104940,1057240,0
4918,3104940,1374795,0
4919,3104940,4081433,379
4920,3104940,2519970,0
4921,3104940,2563898,0
4922,3104940,488595,0
4923,3104940,1752447,0
4924,3104940,2738096,0
4925,3104940,4672073,0
4926,3104940,2283843,0
4927,3104940,1429654,0
4928,3104940,4741746,0
4929,3104940,2821792,0
4930,3104940,4255511,0
4931,3104940,1345920,0
4932,3104940,1145556,0
4933,3104940,2789265,0
4934,3104940,1241653,0
4935,3104940,1252839,0
4936,3104940,1740075,1488
4937,3104940,4663104,0
4938,3104940,2647722,0
4939,3104940,700251,0
4940,3104940,2041911,0
4941,3104940,1821248,0
4942,3104940,3382355,0
4943,3104940,742439,0
4944,3104940,3905012,0
4945,3104940,2597962,0
4946,3104940,770826,506
4947,3104940,3627634,0
4948,3104940,2128628,0
4949,3104940,2592437,0
4950,3104940,1191980,0
4951,3104940,368894,0
4952,3104940,2667361,0
4953,3104940,3349603,0
4954,3104940,2819848,0
4955,3104940,819135,99
4956,3104940,729592,0
4957,3104940,2687270,0
4958,3104940,3121166,0
4959,3104940,1103864,0
4960,3104940,2470886,0
4961,3104940,3011625,0
4962,3104940,2821247,0
4963,3104940,179567,0
4964,3104940,2813795,0
4965,3104940,38457,0
4966,3104940,601944,0
4967,3104940,3050687,0
4968,3104940,2665366,0
4969,3104940,2117249,0
4970,3104940,1153399,0
4971,3104940,318599,0
4972,3104940,4659538,0
4973,3104940,1717137,0
4974,3104940,2037361,0
4975,3104940,744244,0
4976,3104940,2297473,0
4977,3104940,4378121,10994
4978,3104940,1854620,410
4979,3104940,2916786,0
4980,3104940,1993913,0
4981,3104940,4034805,0
4982,3104940,203955,0
4983,4673870,2178305,0
4984,4673870,2706025,0
4985,4454175,4727122,0
4986,1473900,163021,4518
4987,3502346,2301879,7017
4988,3502346,2631035,1456
4989,2742606,3328824,3449
4990,3200364,250137,320
4991,3200364,2680241,0
4992,3200364,3249703,0
4993,3200364,84920,1953
4994,3200364,3497451,0
4995,3200364,2462703,0
4996,3200364,2174568,0
4997,3200364,2547270,0
4998,3200364,621433,0
4999,3200364,4250029,0
5000,3200364,724868,0
5001,3200364,3004757,0
5002,3200364,4322394,0
5003,3200364,4476287,0
5004,3200364,478223,0
5005,3200364,1774437,0
5006,3200364,2074404,0
5007,3200364,1492534,0
5008,3200364,3652564,0
5009,3200364,2647447,0
5010,3200364,4668030,62979
5011,3200364,223373,0
5012,3200364,422850,0
5013,3200364,787141,0
5014,3200364,3774964,0
5015,3200364,77796,0
5016,3200364,1511061,0
5017,3200364,3355605,0
5018,3200364,1675651,0
5019,3200364,646585,0
5020,3200364,3143337,0
5021,3200364,1821055,368
5022,3200364,1619597,0
5023,3200364,1634788,0
5024,3200364,3673183,0
5025,3200364,308496,0
5026,3200364,588088,0
5027,3200364,2523806,0
5028,3200364,452816,0
5029,3200364,1452852,0
5030,3200364,4570010,0
5031,3200364,1298639,0
5032,3200364,4155389,668
5033,3200364,143500,200
5034,3200364,3746136,0
5035,3200364,1187715,0
5036,3200364,4277376,1197
5037,3200364,2239157,582
5038,3200364,4022524,284
5039,3200364,2312498,0
5040,3200364,1838176,0
5041,4333979,1565469,59
5042,911998,4586599,0
5043,1228502,888836,16616
5044,2612363,332547,0
5045,2612363,3131278,164
5046,2612363,4462368,194
5047,662250,2628408,309
5048,4080369,2330903,0
5049,4080369,1695995,0
5050,1520254,1253198,0
5051,1546331,4347727,55
5052,4294640,2909523,0
5053,2903363,4190991,0
5054,1413055,1342069,3150
5055,3388216,1442928,0
5056,3388216,338878,30
5057,4462368,1341632,34093
5058,2014945,4561995,383
5059,1989026,2220766,689
5060,662368,4607737,1582
5061,662368,414391,112
5062,3971074,732116,0
5063,850682,3848381,333
5064,3247133,4272458,1078
5065,3247133,923082,1995
5066,3247133,2860781,0
5067,3247133,4388455,11502
5068,3764731,2074352,0
5069,3764731,4574518,0
5070,3764731,1383614,0
5071,3764731,2971346,0
5072,3764731,231322,0
5073,3764731,2076954,0
5074,3764731,3637665,0
5075,3764731,3105501,0
5076,3764731,2451240,0
5077,3764731,2279821,0
5078,3764731,2491943,0
5079,3764731,1678583,0
5080,3764731,4243694,0
5081,3764731,4745943,0
5082,3764731,4327382,0
5083,3764731,2875540,0
5084,3764731,3490891,0
5085,3764731,1561383,0
5086,3764731,4848822,0
5087,3764731,3336389,0
5088,3764731,489905,0
5089,3764731,4756068,0
5090,3764731,4059367,0
5091,3764731,307338,0
5092,3764731,271411,0
5093,3764731,95187,0
5094,3764731,716145,0
5095,3764731,358380,0
5096,3764731,108482,0
5097,3764731,1323661,0
5098,3764731,2032620,0
5099,3764731,152165,2081
5100,3764731,1903292,0
5101,3764731,3786255,0
5102,3764731,2214690,0
5103,3764731,3964152,0
5104,3764731,2698881,0
5105,3764731,10184,0
5106,3764731,3457528,0
5107,3764731,3893660,0
5108,2250898,470204,237
5109,2452371,1374319,0
5110,2452371,3100893,187
5111,4424137,2332893,795
5112,2086863,2647556,0
5113,2086863,1318186,0
5114,2086863,4388210,0
5115,4445347,653633,25
5116,4445347,1747809,0
5117,4445347,3677192,0
5118,4445347,368914,0
5119,745007,3051327,6442
5120,745007,1193087,0
5121,1770441,13621,0
5122,1770441,2273355,11729
5123,1770441,2627795,0
5124,1770441,1270086,266
5125,3162560,3693875,0
5126,3162560,307888,0
5127,3162560,3433993,0
5128,3162560,3989567,0
5129,3162560,860354,0
5130,3162560,1222339,0
5131,3162560,4074832,0
5132,3162560,264696,0
5133,1290168,3528096,3
5134,1290168,3812818,590
5135,1977150,2064607,0
5136,1977150,2661137,29038
5137,3553485,4008655,8349
5138,4679263,2725607,0
5139,4679263,1049492,3807
5140,2809092,64799,0
5141,2655904,929059,194
5142,1476256,401726,111
5143,4586866,2480985,167
5144,1807180,1599720,427
5145,3356514,2294440,0
5146,1401429,3756910,933
5147,2661137,1715941,0
5148,2661137,1513766,0
5149,2661137,3649429,0
5150,2661137,3738905,0
5151,2661137,1140407,0
5152,2661137,4367768,0
5153,2661137,4517264,0
5154,2661137,962097,0
5155,2661137,4817762,0
5156,2661137,727403,0
5157,2661137,718116,0
5158,2661137,4719860,0
5159,2661137,4648179,0
5160,2661137,3183737,0
5161,2661137,3413801,0
5162,2661137,1905987,0
5163,2661137,3108451,0
5164,2661137,2329770,0
5165,2661137,3825664,0
5166,2661137,679543,0
5167,2661137,1702530,0
5168,2661137,585892,0
5169,2661137,4163062,0
5170,2661137,1990655,0
5171,2661137,2980333,0
5172,2661137,2068184,0
5173,2661137,1637943,0
5174,2661137,2016969,0
5175,2661137,4020636,0
5176,2661137,3300568,0
5177,2661137,3454788,0
5178,2661137,4586741,0
5179,2661137,3643431,0
5180,2661137,815688,0
5181,2661137,895872,0
5182,2661137,3705567,0
5183,2661137,4369445,0
5184,2661137,437831,0
5185,2661137,1394559,0
5186,2661137,2617253,0
5187,2661137,558361,0
5188,2661137,2136761,0
5189,2661137,939702,0
5190,2661137,4663363,0
5191,2661137,3576312,0
5192,2661137,1487396,0
5193,2661137,1530190,0
5194,2661137,2353087,0
5195,2661137,493344,0
5196,2661137,4323819,0
5197,2661137,4687911,0
5198,2661137,620070,0
5199,2661137,3379497,0
5200,2661137,3371054,0
